device_id,ts,anomaly_type,confidence_score,carbon_credit_impact_pct
TEC0725A0600013,2026-02-04 11:52:36.282000+00:00,HIGH_CELL_IMBALANCE,0.7254,15.0
TEC0725A0600013,2026-02-04 11:53:06.284000+00:00,HIGH_CELL_IMBALANCE,0.7248,15.0
TEC0725A0600013,2026-02-04 11:53:36.284000+00:00,HIGH_CELL_IMBALANCE,0.7237,15.0
TEC0725A0600013,2026-02-04 11:54:06.288000+00:00,HIGH_CELL_IMBALANCE,0.7237,15.0
TEC0725A0600013,2026-02-04 11:54:36.284000+00:00,HIGH_CELL_IMBALANCE,0.7243,15.0
TEC0725A0600013,2026-02-04 11:55:06.340000+00:00,HIGH_CELL_IMBALANCE,0.7243,15.0
TEC0725A0600013,2026-02-04 11:55:36.282000+00:00,HIGH_CELL_IMBALANCE,0.7248,15.0
TEC0725A0600013,2026-02-04 11:56:06.289000+00:00,HIGH_CELL_IMBALANCE,0.7248,15.0
TEC0725A0600013,2026-02-04 11:56:36.282000+00:00,HIGH_CELL_IMBALANCE,0.7243,15.0
TEC0725A0600013,2026-02-04 11:57:06.286000+00:00,HIGH_CELL_IMBALANCE,0.7243,15.0
TEC0725A0600013,2026-02-04 11:57:36.283000+00:00,HIGH_CELL_IMBALANCE,0.7177,15.0
TEC0725A0600013,2026-02-04 11:58:06.282000+00:00,HIGH_CELL_IMBALANCE,0.7172,15.0
TEC0725A0600013,2026-02-04 11:58:36.284000+00:00,HIGH_CELL_IMBALANCE,0.7133,15.0
TEC0725A0600013,2026-02-04 11:59:06.288000+00:00,HIGH_CELL_IMBALANCE,0.7133,15.0
TEC0725A0600013,2026-02-04 11:59:36.301000+00:00,HIGH_CELL_IMBALANCE,0.7128,15.0
TEC0725A0600013,2026-02-04 12:00:06.296000+00:00,HIGH_CELL_IMBALANCE,0.7121,15.0
TEC0725A0600013,2026-02-04 12:00:36.404000+00:00,HIGH_CELL_IMBALANCE,0.7121,15.0
TEC0725A0600013,2026-02-04 12:01:06.335000+00:00,HIGH_CELL_IMBALANCE,0.7109,15.0
TEC0725A0600013,2026-02-04 12:01:36.302000+00:00,HIGH_CELL_IMBALANCE,0.7108,15.0
TEC0725A0600013,2026-02-04 12:02:06.283000+00:00,HIGH_CELL_IMBALANCE,0.7085,15.0
TEC0725A0600013,2026-02-04 12:02:36.289000+00:00,HIGH_CELL_IMBALANCE,0.7085,15.0
TEC0725A0600013,2026-02-04 12:03:06.284000+00:00,HIGH_CELL_IMBALANCE,0.7079,15.0
TEC0725A0600013,2026-02-04 12:03:36.305000+00:00,HIGH_CELL_IMBALANCE,0.7079,15.0
TEC0725A0600013,2026-02-04 12:04:06.284000+00:00,HIGH_CELL_IMBALANCE,0.7085,15.0
TEC0725A0600013,2026-02-04 12:04:36.302000+00:00,HIGH_CELL_IMBALANCE,0.7025,15.0
TEC0725A0600013,2026-02-04 12:05:06.293000+00:00,HIGH_CELL_IMBALANCE,0.6962,15.0
TEC0725A0600013,2026-02-04 12:05:36.289000+00:00,HIGH_CELL_IMBALANCE,0.6931,15.0
TEC0725A0600013,2026-02-04 12:06:06.383000+00:00,HIGH_CELL_IMBALANCE,0.696,15.0
TEC0725A0600013,2026-02-04 12:06:36.291000+00:00,HIGH_CELL_IMBALANCE,0.6954,15.0
TEC0725A0600013,2026-02-04 12:07:06.283000+00:00,HIGH_CELL_IMBALANCE,0.6934,15.0
TEC0725A0600013,2026-02-04 12:07:36.288000+00:00,HIGH_CELL_IMBALANCE,0.6934,15.0
TEC0725A0600013,2026-02-04 12:08:06.286000+00:00,HIGH_CELL_IMBALANCE,0.6923,15.0
TEC0725A0600013,2026-02-04 12:08:36.291000+00:00,HIGH_CELL_IMBALANCE,0.6904,15.0
TEC0725A0600013,2026-02-04 12:09:06.292000+00:00,HIGH_CELL_IMBALANCE,0.685,15.0
TEC0725A0600013,2026-02-04 12:09:36.287000+00:00,HIGH_CELL_IMBALANCE,0.6862,15.0
TEC0725A0600013,2026-02-04 12:10:06.286000+00:00,HIGH_CELL_IMBALANCE,0.6862,15.0
TEC0725A0600013,2026-02-04 12:10:36.283000+00:00,HIGH_CELL_IMBALANCE,0.6862,15.0
TEC0725A0600013,2026-02-04 12:11:06.288000+00:00,HIGH_CELL_IMBALANCE,0.6824,15.0
TEC0725A0600013,2026-02-04 12:11:36.357000+00:00,HIGH_CELL_IMBALANCE,0.6779,15.0
TEC0725A0600013,2026-02-04 12:12:06.285000+00:00,HIGH_CELL_IMBALANCE,0.6774,15.0
TEC0725A0600013,2026-02-04 12:12:36.288000+00:00,HIGH_CELL_IMBALANCE,0.6808,15.0
TEC0725A0600013,2026-02-04 12:13:06.285000+00:00,HIGH_CELL_IMBALANCE,0.6819,15.0
TEC0725A0600013,2026-02-04 12:13:36.287000+00:00,HIGH_CELL_IMBALANCE,0.6791,15.0
TEC0725A0600013,2026-02-04 12:14:06.288000+00:00,HIGH_CELL_IMBALANCE,0.6779,15.0
TEC0725A0600013,2026-02-04 12:14:36.289000+00:00,HIGH_CELL_IMBALANCE,0.6768,15.0
TEC0725A0600013,2026-02-04 12:15:06.287000+00:00,HIGH_CELL_IMBALANCE,0.6762,15.0
TEC0725A0600013,2026-02-04 12:15:36.286000+00:00,HIGH_CELL_IMBALANCE,0.6768,15.0
TEC0725A0600013,2026-02-04 12:16:06.286000+00:00,HIGH_CELL_IMBALANCE,0.6744,15.0
TEC0725A0600013,2026-02-04 12:16:36.284000+00:00,HIGH_CELL_IMBALANCE,0.6699,15.0
TEC0725A0600013,2026-02-04 12:17:06.362000+00:00,HIGH_CELL_IMBALANCE,0.6672,15.0
TEC0725A0600013,2026-02-04 12:17:36.287000+00:00,HIGH_CELL_IMBALANCE,0.6642,15.0
TEC0725A0600013,2026-02-04 12:18:06.288000+00:00,HIGH_CELL_IMBALANCE,0.663,15.0
TEC0725A0600013,2026-02-04 12:18:36.299000+00:00,HIGH_CELL_IMBALANCE,0.6546,15.0
TEC0725A0600013,2026-02-04 12:19:06.288000+00:00,HIGH_CELL_IMBALANCE,0.6512,15.0
TEC0725A0600013,2026-02-04 12:19:36.288000+00:00,HIGH_CELL_IMBALANCE,0.6492,15.0
TEC0725A0600013,2026-02-04 12:20:06.284000+00:00,HIGH_CELL_IMBALANCE,0.6491,15.0
TEC0725A0600013,2026-02-04 12:20:36.288000+00:00,HIGH_CELL_IMBALANCE,0.6497,15.0
TEC0725A0600013,2026-02-04 12:21:06.287000+00:00,HIGH_CELL_IMBALANCE,0.6491,15.0
